,source_name,target_name
7307,ITPRIPL2,MIR338
7308,FEM1C,MIR338
7309,KIFC1,MIR338
7310,MATR3,MIR338
7311,CCDC14,MIR338
7312,TBC1D15,MIR338
7313,CCND1,MIR338
7314,RAB1A,MIR338
7315,PLEKHA1,MIR338
7316,APOL2,MIR34A
7317,TNPO1,MIR34A
7318,SPTAN1,MIR34A
7319,CCNL1,MIR34A
7320,RRAS,MIR34A
7321,MCM6,MIR34A
7322,DGUOK,MIR34A
7323,SPTBN1,MIR34A
7324,PLIN3,MIR34A
7325,FXR1,MIR34A
7326,MOV10,MIR34A
7327,HIST1H2AC,MIR34A
7328,SNAI1,MIR34A
7329,DIP2C,MIR34A
7330,MAP3K1,MIR34A
7331,MICA,MIR34A
7332,MCM7,MIR34A
7333,AKR7A2,MIR34A
7334,APOPT1,MIR34A
7335,ZNF623,MIR34A
7336,ACSL4,MIR34A
7337,SENP1,MIR34A
7338,NOTCH2,MIR34A
7339,PRRC2B,MIR34A
7340,EMP1,MIR34A
7341,HIST1H4J,MIR34A
7342,SIRT7,MIR34A
7343,UBXN2B,MIR34A
7344,MRPS26,MIR34A
7345,CYB5B,MIR34A
7346,ATXN1L,MIR34A
7347,GIGYF1,MIR34A
7348,NUPL2,MIR34A
7349,GTF3C1,MIR34A
7350,KHDRBS1,MIR34A
7351,ACSS1,MIR34A
7352,PIGT,MIR34A
7353,TPD52,MIR34A
7354,IRGQ,MIR34A
7355,DRG1,MIR34A
7356,CCND1,MIR34A
7357,STX1A,MIR34A
7358,ITGB3,MIR34A
7359,RRBP1,MIR34A
7360,DTYMK,MIR34A
7361,NUP50,MIR34A
7362,PHF19,MIR34A
7363,XRCC1,MIR34A
7364,SESN2,MIR34A
7365,ZSWIM7,MIR34A
7366,TXNRD1,MIR34A
7367,SNTB2,MIR34A
7368,H3F3AP6,MIR34A
7369,TLE3,MIR34A
7370,FAM73A,MIR34A
7371,TSPAN14,MIR34A
7372,SMARCC2,MIR34A
7373,PUM2,MIR34A
7374,AXL,MIR34A
7375,CAPZB,MIR34A
7376,BIRC5,MIR34A
7377,TMEM189,MIR34A
7378,RPS2,MIR34A
7379,RPL37,MIR34A
7380,PRR3,MIR34A
7381,AXIN2,MIR34A
7382,B4GALT3,MIR34A
7383,UBE3C,MIR34A
7384,CAPRIN1,MIR34A
7385,KLC1,MIR34A
7386,BIRC3,MIR34A
7387,SLC2A3,MIR34A
7388,TNPO3,MIR34A
7389,EXOC5,MIR34A
7390,CFL1,MIR34A
7391,ARHGAP1,MIR34A
7392,HSPA1B,MIR34A
7393,VEGFA,MIR34A
7394,RRM2,MIR34A
7395,NOTCH1,MIR34A
7396,DHX38,MIR34A
7397,PLCG1,MIR34A
7398,VAMP2,MIR34A
7399,SH3BGRL3,MIR34A
7400,TFAM,MIR34A
7401,MAP1B,MIR34A
7402,SNX12,MIR34A
7403,UTP14A,MIR34A
7404,WBP11,MIR34A
7405,WASF2,MIR34A
7406,ITGA6,MIR34A
7407,HIST1H1C,MIR34A
7408,SNAP23,MIR34A
7409,SRRM2,MIR34A
7410,QDPR,MIR34A
7411,PPP1R2,MIR34A
7412,HIST2H2AA4,MIR34A
7413,SMARCA4,MIR34A
7414,ZNF394,MIR34A
7415,DNAJC5,MIR34A
7416,MCM2,MIR34A
7417,CYTH1,MIR34A
7418,EFHD2,MIR34A
7419,POGZ,MIR34A
7420,BCL2L13,MIR34A
7421,IK,MIR34A
7422,RAP2A,MIR34A
7423,SLC4A2,MIR34A
7424,POLR3E,MIR34A
7425,RCN1,MIR34A
7426,CNOT4,MIR34A
7427,KIF2A,MIR34A
7428,AP2B1,MIR34A
7429,MTDH,MIR34A
7430,DIABLO,MIR34A
7431,CLN8,MIR34A
7432,KPNA1,MIR34A
7433,RICTOR,MIR34A
7434,RRP1B,MIR34A
7435,ACTG1,MIR34A
7436,CDKN1B,MIR34A
7437,LMAN1,MIR34A
7438,SUPT5H,MIR34A
7439,CCNE2,MIR34A
7440,EPHA2,MIR34A
7441,H3F3B,MIR34A
7442,RRAGA,MIR34A
7443,CTNNB1,MIR34A
7444,NT5DC3,MIR34A
7445,ERLIN2,MIR34A
7446,FH,MIR34A
7447,CD44,MIR34A
7448,ADO,MIR34A
7449,YIPF2,MIR34A
7450,AKR1A1,MIR34A
7451,CDC20,MIR34A
7452,NT5E,MIR34A
7453,MTHFD2,MIR34A
7454,YBX1,MIR34A
7455,HNRNPU,MIR34A
7456,CEP170,MIR34A
7457,KIF4A,MIR34A
7458,GRINA,MIR34A
7459,B4GALT5,MIR34A
7460,SNX3,MIR34A
7461,KDM4A,MIR34A
7462,SYNE2,MIR34A
7463,CAMTA1,MIR34A
7464,PUS7,MIR34A
7465,RSU1,MIR34A
7466,GEMIN5,MIR34A
7467,MCM3,MIR34A
7468,PLEKHA2,MIR34A
7469,CDKN2A,MIR34A
7470,TBL3,MIR34A
7471,PRR12,MIR34A
7472,ME1,MIR34A
7473,MCM4,MIR34A
7474,MYC,MIR34A
7475,TOM1,MIR34A
7476,AIMP2,MIR34A
7477,SNRPA1,MIR34A
7478,LLPH,MIR34A
7479,H3F3A,MIR34A
7480,TES,MIR34A
7481,RRAGD,MIR34A
7482,STAM2,MIR34A
7483,THOC2,MIR34A
7484,RAB3GAP2,MIR34A
7485,FAM104A,MIR34A
7486,MBD6,MIR34A
7487,POLR2A,MIR34A
7488,KIT,MIR34A
7489,MAPK3,MIR34A
7490,TPCN2,MIR34A
7491,ANXA4,MIR34A
7492,AGO1,MIR34A
7493,EHD1,MIR34A
7494,LEF1,MIR34A
7495,KMT2D,MIR34A
7496,TM9SF3,MIR34A
7497,SYNGR2,MIR34A
7498,UCK2,MIR34A
7499,FAM208A,MIR34A
7500,KDSR,MIR34A
7501,CDKN2AIP,MIR34A
7502,UBL4A,MIR34A
7503,SH3GLB1,MIR34A
7504,CHERP,MIR34A
7505,FAM46A,MIR34A
7506,ECD,MIR34A
7507,MCM10,MIR34A
7508,ERLIN1,MIR34A
7509,MOAP1,MIR34A
7510,RAE1,MIR34A
7511,ZDHHC16,MIR34A
7512,MAGEA6,MIR34A
7513,STRAP,MIR34A
7514,FAM3C,MIR34A
7515,DYRK3,MIR34A
7516,TXNIP,MIR34A
7517,USP47,MIR34A
7518,CORO1B,MIR34A
7519,MYB,MIR34A
7520,ZEB2,MIR34A
7521,MKI67,MIR34A
7522,STAG2,MIR34A
7523,MCM5,MIR34A
7524,GFPT1,MIR34A
7525,PRIM1,MIR34A
7526,LDHA,MIR34A
7527,LIN7C,MIR34A
7528,MAP2K1,MIR34A
7529,L1CAM,MIR34A
7530,CALD1,MIR34A
7531,UBE2V1,MIR34A
7532,UBE2S,MIR34A
7533,DDX19B,MIR34A
7534,WDR77,MIR34A
7535,NNT,MIR34A
7536,RDH11,MIR34A
7537,GRB2,MIR34A
7538,GDE1,MIR34A
7539,HUWE1,MIR34A
7540,NDRG1,MIR34A
7541,OPA1,MIR34A
7542,VPS45,MIR34A
7543,D2HGDH,MIR34A
7544,PWP2,MIR34A
7545,BCLAF1,MIR34A
7546,KBTBD6,MIR34A
7547,KCTD5,MIR34A
7548,HDLBP,MIR34A
7549,RPIA,MIR34A
7550,COPZ1,MIR34A
7551,BMPR1A,MIR34A
7552,MRPL41,MIR34A
7553,TOMM40,MIR34A
7554,TGM2,MIR34A
7555,FOXN3,MIR34A
7556,KIF11,MIR34A
7557,PTMS,MIR34A
7558,SHMT1,MIR34A
7559,MAP3K7,MIR34A
7560,DDX10,MIR34A
7561,CMPK1,MIR34A
7562,SOCS4,MIR34A
7563,CBX3,MIR34A
7564,KANSL2,MIR34A
7565,SMARCC1,MIR34A
7566,ADARB1,MIR34A
7567,INTS10,MIR34A
7568,SMAD4,MIR34A
7569,HIST3H2A,MIR34A
7570,URM1,MIR34A
7571,POP1,MIR34A
7572,BAZ2A,MIR34A
7573,AHNAK,MIR34A
7574,PCBP2,MIR34A
7575,BCL2,MIR34A
7576,DDX56,MIR34A
7577,GANAB,MIR34A
7578,APEH,MIR34A
7579,RBM12,MIR34A
7580,AP2A2,MIR34A
7581,UBAP2,MIR34A
7582,CTTN,MIR34A
7583,NAMPT,MIR34A
7584,IGSF3,MIR34A
7585,MDM4,MIR34A
7586,H1FX,MIR34A
7587,HNRNPAB,MIR34A
7588,KTN1,MIR34A
7589,C18orf32,MIR34A
7590,BAG6,MIR34A
7591,UBA2,MIR34A
7592,DCTN5,MIR34A
7593,GYG1,MIR34A
7594,CAPG,MIR34A
7595,TRAIP,MIR34A
7596,CAPN1,MIR34A
7597,CSE1L,MIR34A
7598,MED15,MIR34A
7599,CALU,MIR34A
7600,PEG10,MIR34A
7601,ATXN2L,MIR34A
7602,SLC4A7,MIR34A
7603,CPT2,MIR34A
7604,NELFCD,MIR34A
7605,SAP18,MIR34A
7606,SON,MIR34A
7607,MTMR2,MIR34A
7608,EXT2,MIR34A
7609,ARL6IP1,MIR34A
7610,ZC3H4,MIR34A
7611,PROSC,MIR34A
7612,NT5C2,MIR34A
7613,IGF2BP3,MIR34A
7614,YY1,MIR34A
7615,SGPP1,MIR34A
7616,CDKN2C,MIR34A
7617,CLTB,MIR34A
7618,MET,MIR34A
7619,RPS7,MIR34A
7620,TGFBR2,MIR34A
7621,UHRF1,MIR34A
7622,JAG1,MIR34A
7623,PPP1R10,MIR34A
7624,NSUN5,MIR34A
7625,HNRNPUL1,MIR34A
7626,MFN2,MIR34A
7627,CAD,MIR34A
7628,TPM1,MIR34A
7629,MAGEA12,MIR34A
7630,SFN,MIR34A
7631,IMPDH2,MIR34A
7632,TP53,MIR34A
7633,VPS37B,MIR34A
7634,CDC25C,MIR34A
7635,ATP13A3,MIR34A
7636,HDAC1,MIR34A
7637,SORT1,MIR34A
7638,PNPLA6,MIR34A
7639,MRE11A,MIR34A
7640,CCT3,MIR34A
7641,JARID2,MIR34A
7642,MAGEA3,MIR34A
7643,EIF4G1,MIR34A
7644,FEN1,MIR34A
7645,HSPA13,MIR34A
7646,PPP6R3,MIR34A
7647,HPRT1,MIR34A
7648,PYCR1,MIR34A
7649,FOSL1,MIR34A
7650,HMGA2,MIR34A
7651,NUCKS1,MIR34A
7652,SHCBP1,MIR34A
7653,UBR4,MIR34A
7654,LARP1,MIR34A
7655,PYGB,MIR34A
7656,RGP1,MIR34A
7657,MTA2,MIR34A
7658,DDA1,MIR34A
7659,PTEN,MIR34A
7660,5-Mar,MIR34A
7661,TATDN2,MIR34A
7662,ALS2,MIR34A
7663,POLD1,MIR34A
7664,PEA15,MIR34A
7665,REEP3,MIR34A
7666,DCTPP1,MIR34A
7667,LRRC28,MIR34A
7668,GORASP2,MIR34A
7669,GALNT7,MIR34A
7670,CDC5L,MIR34A
7671,TMEM120B,MIR34A
7672,SSBP2,MIR34A
7673,BIRC6,MIR34A
7674,ADNP,MIR34A
7675,GNPDA1,MIR34A
7676,RBM33,MIR34A
7677,TMEM109,MIR34A
7678,IMPA1,MIR34A
7679,GMFB,MIR34A
7680,DNAJB6,MIR34A
7681,IMP3,MIR34A
7682,CPEB4,MIR34A
7683,PDGFRA,MIR34A
7684,CDC23,MIR34A
7685,RNF185,MIR3916
7686,TM9SF3,MIR3916
7687,ALG14,MIR3916
7688,DUSP7,MIR3916
7689,CTNND1,MIR3916
7690,PNRC2,MIR3916
7691,AMOTL1,MIR3916
7692,ELP2,MIR3916
7693,CPNE2,MIR3916
7694,B4GALT1,MIR3916
7695,HMGA1,MIR3916
7696,MPDU1,MIR3916
7697,DERL2,MIR3916
7698,CCDC86,MIR3916
7699,PRKAR2A,MIR3916
7700,BACE2,MIR3916
7701,SON,MIR3916
7702,PHF19,MIR3916
7703,PIN1,MIR3916
7704,DIP2A,MIR3916
7705,WIPF2,MIR3916
7706,C7orf55-LUC7L2,MIR3916
7707,PPP1CC,MIR3916
7708,GINS4,MIR3916
7709,SC5D,MIR3916
7710,FARSA,MIR3916
7711,DDR2,MIR3916
7712,UCK1,MIR3916
7713,DNAJB4,MIR3916
7714,GRPEL2,MIR3916
7715,PIM3,MIR3916
7716,TMEM43,MIR3916
7717,LGALS3BP,MIR3916
7718,VCP,MIR3916
7719,LUC7L2,MIR3916
7720,CDK2,MIR3916
7721,PEX11B,MIR3916
7722,SYNJ2BP,MIR3916
7723,SPRED1,MIR3916
7724,SLC7A1,MIR3916
7725,BAHD1,MIR3916
7726,RPS6KA3,MIR3916
7727,KIF1B,MIR9-3
7728,SPTBN1,MIR9-3
7729,SMU1,MIR9-3
7730,SLC38A2,MIR9-3
7731,SYNE2,MIR9-3
7732,VEGFA,MIR9-3
7733,ITGB3BP,MIR9-3
7734,OAF,MIR9-3
7735,TPD52,MIR9-3
7736,TGFBR2,MIR9-3
7737,SLC25A36,MIR9-3
7738,KMT2D,MIR9-3
7739,PTPRK,MIR9-3
7740,RPS6KA3,MIR9-3
7741,MYH9,MIR9-3
7742,CRK,MIR9-3
7743,MTHFD2,MIR9-3
7744,SRSF6,MIR9-3
7745,BCL2L11,MIR9-3
7746,LDLRAP1,MIR9-3
7747,EPB41L1,MIR9-3
7748,FNBP1,MIR9-3
7749,TSC22D1,MIR9-3
7750,ABCC1,MIR9-3
7751,IREB2,MIR9-3
7752,GRN,MIR9-3
7753,EFCAB14,MIR9-3
7754,SLC35B3,MIR9-3
7755,VAMP5,MIR9-3
7756,ACADSB,MIR9-3
7757,VIM,MIR9-3
7758,MMP2,MIR9-3
7759,FNDC3B,MIR9-3
7760,RBFOX2,MIR9-3
7761,PAGR1,MIR9-3
7762,PI4K2A,MIR9-3
7763,ANP32B,MIR9-3
7764,CKS1B,MIR9-3
7765,LHFPL2,MIR9-3
7766,TGFBI,MIR9-3
7767,SDHC,MIR9-3
7768,GPR180,MIR9-3
7769,P2RX7,MIR9-3
7770,ID2,MIR9-3
7771,SLC25A12,MIR9-3
7772,MDM4,MIR9-3
7773,EOGT,MIR9-3
7774,RYBP,MIR9-3
7775,SUMO1,MIR9-3
7776,ELAVL1,MIR9-3
7777,UGDH,MIR9-3
7778,CHMP2B,MIR9-3
7779,AMOTL1,MIR9-3
7780,PPP4R2,MIR9-3
7781,TMEM245,MIR9-3
7782,EVI5,MIR92A2
7783,PHLPP1,MIR92A2
7784,UBE2Z,MIR92A2
7785,CHEK1,MIR92A2
7786,FAM189B,MIR92A2
7787,TPRN,MIR92A2
7788,PELP1,MIR92A2
7789,SMC3,MIR92A2
7790,PRRC2B,MIR92A2
7791,CALR,MIR92A2
7792,CREB3L2,MIR92A2
7793,PTAR1,MIR92A2
7794,PHF13,MIR92A2
7795,XPO1,MIR92A2
7796,DUSP11,MIR92A2
7797,SUGP1,MIR92A2
7798,FXR1,MIR92A2
7799,CD2AP,MIR92A2
7800,SETD1B,MIR92A2
7801,HSPH1,MIR92A2
7802,QSOX2,MIR92A2
7803,PSMA4,MIR92A2
7804,KHNYN,MIR92A2
7805,PHLDA3,MIR92A2
7806,ZNF507,MIR92A2
7807,RPA2,MIR92A2
7808,NTPCR,MIR92A2
7809,FKBP8,MIR92A2
7810,PTRF,MIR92A2
7811,ATG16L1,MIR92A2
7812,SURF6,MIR92A2
7813,SH3PXD2A,MIR92A2
7814,SUMO1,MIR92A2
7815,LHFPL2,MIR92A2
7816,DFFA,MIR92A2
7817,UGDH,MIR92A2
7818,COL4A2,MIR92A2
7819,ITGA5,MIR92A2
7820,UPF2,MIR92A2
7821,SETDB1,MIR92A2
7822,ORAI2,MIR92A2
7823,RNPS1,MIR92A2
7824,FNDC3B,MIR92A2
7825,NPM1,MIR92A2
7826,DTL,MIR92A2
7827,IRGQ,MIR92A2
7828,SRPR,MIR92A2
7829,PMEPA1,MIR92A2
7830,UBE2V1,MIR92A2
7831,TTC37,MIR92A2
7832,CCNB1,MIR92A2
7833,IRAK1,MIR92A2
7834,PSMD2,MIR92A2
7835,RAVER1,MIR92A2
7836,TFAM,MIR92A2
7837,PTEN,MIR92A2
7838,CXorf56,MIR92A2
7839,C12orf57,MIR92A2
7840,AHCYL2,MIR92A2
7841,SGPP1,MIR92A2
7842,TUBB2B,MIR92A2
7843,FMN1,MIR92A2
7844,TUBB3,MIR92A2
7845,KMT2D,MIR92A2
7846,MCL1,MIR92A2
7847,CHCHD2,MIR92A2
7848,NFE2L1,MIR92A2
7849,GTF2A1,MIR92A2
7850,RANGAP1,MIR92A2
7851,PPCS,MIR92A2
7852,PPP1R9B,MIR92A2
7853,PTBP1,MIR92A2
7854,NACC2,MIR92A2
7855,UBAP2L,MIR92A2
7856,ATOX1,MIR92A2
7857,SUCLG1,MIR92A2
7858,WIPF2,MIR92A2
7859,TUBA1C,MIR92A2
7860,BBX,MIR92A2
7861,FZD6,MIR92A2
7862,PSMD11,MIR92A2
7863,RPS5,MIR92A2
7864,SNX10,MIR92A2
7865,UCK2,MIR92A2
7866,GM2A,MIR92A2
7867,SRFBP1,MIR92A2
7868,CAMTA2,MIR92A2
7869,ATAD3A,MIR92A2
7870,NPLOC4,MIR92A2
7871,WDR19,MIR92A2
7872,RNH1,MIR92A2
7873,ZC3HAV1,MIR92A2
7874,RNF4,MIR92A2
7875,RANBP2,MIR92A2
7876,CBFB,MIR92A2
7877,SCLY,MIR92A2
7878,EMD,MIR92A2
7879,PPAN,MIR92A2
7880,IER3IP1,MIR92A2
7881,EEF2,MIR92A2
7882,HADHA,MIR92A2
7883,OPA3,MIR92A2
7884,PSMB6,MIR92A2
7885,CNOT1,MIR92A2
7886,FTSJ1,MIR92A2
7887,NLE1,MIR92A2
7888,CCSAP,MIR92A2
7889,ZFYVE16,MIR92A2
7890,TNPO1,MIR92A2
7891,RRP9,MIR92A2
7892,C1orf35,MIR92A2
7893,KAT2A,MIR92A2
7894,APPL1,MIR92A2
7895,CDK11A,MIR92A2
7896,UBXN4,MIR92A2
7897,NPC2,MIR92A2
7898,TUBB,MIR92A2
7899,DCP2,MIR92A2
7900,SAFB,MIR92A2
7901,MRPL32,MIR92A2
7902,GXYLT1,MIR92A2
7903,KANSL2,MIR92A2
7904,ELOVL6,MIR92A2
7905,PTK7,MIR92A2
7906,PCGF5,MIR92A2
7907,CLN8,MIR92A2
7908,SLC7A11,MIR92A2
7909,SUCLG2,MIR92A2
7910,AHCYL1,MIR92A2
7911,MPG,MIR92A2
7912,SKI,MIR92A2
7913,CBFA2T2,MIR92A2
7914,XRCC5,MIR92A2
7915,GSK3B,MIR92A2
7916,SRRT,MIR92A2
7917,CRTC2,MIR92A2
7918,OSBPL8,MIR92A2
7919,EXOC5,MIR92A2
7920,ZNF503,MIR92A2
7921,PIGS,MIR92A2
7922,RAB8A,MIR92A2
7923,CDKN2AIPNL,MIR92A2
7924,CCAR1,MIR92A2
7925,MED16,MIR92A2
7926,EIF6,MIR92A2
7927,SIN3A,MIR92A2
7928,REXO1,MIR92A2
7929,STAG1,MIR92A2
7930,HAUS1,MIR92A2
7931,ADAMTS1,MIR92A2
7932,MAP2K4,MIR92A2
7933,FAM20C,MIR92A2
7934,CNIH1,MIR92A2
7935,ACTB,MIR92A2
7936,TUT1,MIR92A2
7937,BAG6,MIR92A2
7938,UBE2R2,MIR92A2
7939,TSR1,MIR92A2
7940,NMD3,MIR92A2
7941,ZNF277,MIR92A2
7942,ABCF2,MIR92A2
7943,CHN1,MIR92A2
7944,BCL2L11,MIR92A2
7945,PGAM4,MIR92A2
7946,PLEKHA1,MIR92A2
7947,PARK7,MIR92A2
7948,DHX8,MIR92A2
7949,RASAL2,MIR92A2
7950,SZRD1,MIR92A2
7951,ZNF267,MIR92A2
7952,CAPRIN1,MIR92A2
7953,ACAT2,MIR92A2
7954,FAM73B,MIR92A2
7955,ARHGEF25,MIR92A2
7956,KDELR1,MIR92A2
7957,TEX10,MIR92A2
7958,UNC13B,MIR92A2
7959,RRBP1,MIR92A2
7960,ARID1A,MIR92A2
7961,AGO1,MIR92A2
7962,EPN1,MIR92A2
7963,VMA21,MIR92A2
7964,CHCHD10,MIR92A2
7965,APOLD1,MIR92A2
7966,ZNF561,MIR92A2
7967,PDAP1,MIR92A2
7968,ATXN1,MIR92A2
7969,SIPA1L1,MIR92A2
7970,ERAP1,MIR92A2
7971,KLHL36,MIR92A2
7972,TUSC2,MIR92A2
7973,ALKBH5,MIR92A2
7974,NCAPH,MIR92A2
7975,FLYWCH1,MIR92A2
7976,GALNT7,MIR92A2
7977,TOR1B,MIR92A2
7978,LPIN1,MIR92A2
7979,EFTUD2,MIR92A2
7980,C11orf24,MIR92A2
7981,ARCN1,MIR92A2
7982,ZNF687,MIR92A2
7983,FAU,MIR92A2
7984,GLYR1,MIR92A2
7985,DDX6,MIR92A2
7986,TTL,MIR92A2
7987,PCGF3,MIR92A2
7988,ATP2B4,MIR92A2
7989,DDI2,MIR92A2
7990,CDK1,MIR92A2
7991,SMU1,MIR92A2
7992,GGA2,MIR92A2
7993,MRPL9,MIR92A2
7994,FOSL1,MIR92A2
7995,DEDD2,MIR92A2
7996,H1FX,MIR92A2
7997,BID,MIR92A2
7998,NT5DC3,MIR92A2
7999,OSBPL2,MIR92A2
8000,IKBKAP,MIR92A2
8001,C16orf72,MIR92A2
8002,DDRGK1,MIR92A2
8003,BAZ2B,MIR92A2
8004,NAA50,MIR92A2
8005,OSMR,MIR92A2
8006,ALG14,MIR92A2
8007,RABGAP1,MIR92A2
8008,NAB1,MIR92A2
8009,MYH9,MIR92A2
8010,MTHFD2,MIR92A2
8011,SNX9,MIR92A2
8012,EIF2B2,MIR92A2
8013,SCARB2,MIR92A2
8014,EXOSC6,MIR92A2
8015,CCSER2,MIR92A2
8016,CTSB,MIR92A2
8017,TOB2,MIR92A2
8018,C21orf91,MIR92A2
8019,LARP1,MIR92A2
8020,MAU2,MIR92A2
8021,EIF3B,MIR92A2
8022,PDLIM1,MIR92A2
8023,PSMC3,MIR92A2
8024,SLC6A8,MIR92A2
8025,PXN,MIR92A2
8026,PRR12,MIR92A2
8027,GEMIN2,MIR92A2
8028,BRPF1,MIR92A2
8029,KCTD2,MIR92A2
8030,CTDSPL,MIR92A2
8031,EP300,MIR92A2
8032,PSME3,MIR92A2
8033,CAPN15,MIR92A2
8034,EDC4,MIR92A2
8035,ZDHHC5,MIR92A2
8036,CLNS1A,MIR92A2
8037,TMEM55B,MIR92A2
8038,MGAT5,MIR92A2
8039,HERC1,MIR92A2
8040,EIF4EBP1,MIR92A2
8041,ESD,MIR92A2
8042,KDM3B,MIR92A2
8043,IL17RA,MIR92A2
8044,MARS,MIR92A2
8045,POLR2I,MIR92A2
8046,FAM168B,MIR92A2
8047,COL18A1,MIR92A2
8048,RUVBL2,MIR92A2
8049,RPS3A,MIR92A2
8050,KHDRBS1,MIR92A2
8051,SLC20A1,MIR92A2
8052,TMEM194A,MIR92A2
8053,HNRNPLL,MIR92A2
8054,SCD5,MIR92A2
8055,POLRMT,MIR92A2
8056,SLC4A2,MIR92A2
8057,KIAA0100,MIR92A2
8058,DHRS3,MIR92A2
8059,ESRP1,MIR92A2
8060,MRGBP,MIR92A2
8061,CC2D2A,MIR92A2
8062,HDAC1,MIR92A2
8063,BCL9L,MIR92A2
8064,DYNLL1,MIR92A2
8065,HIP1R,MIR92A2
8066,AUP1,MIR92A2
8067,VPS8,MIR92A2
8068,TOM1L1,MIR92A2
8069,MYO5A,MIR92A2
8070,PPP6R2,MIR92A2
8071,BMPR2,MIR92A2
8072,TESK1,MIR92A2
8073,SRPRB,MIR92A2
8074,PCMTD1,MIR92A2
8075,KCTD5,MIR92A2
8076,FGF2,MIR92A2
8077,RPS28,MIR92A2
8078,GOT2,MIR92A2
8079,SGPL1,MIR92A2
8080,PEAK1,MIR92A2
8081,TSC1,MIR92A2
8082,KIF20A,MIR92A2
8083,SCAF8,MIR92A2
8084,HMGCR,MIR92A2
8085,CBR1,MIR92A2
8086,CHCHD5,MIR92A2
8087,IPO5,MIR92A2
8088,AARS2,MIR92A2
8089,MYL6,MIR92A2
8090,VPS4B,MIR92A2
8091,ELAC2,MIR92A2
8092,NDRG3,MIR92A2
8093,RPL7A,MIR92A2
8094,SF3A3,MIR92A2
8095,KHSRP,MIR92A2
8096,ARL2,MIR92A2
8097,AP3D1,MIR92A2
8098,LAMC1,MIR92A2
8099,IFT172,MIR92A2
8100,MYLIP,MIR92A2
8101,DHRS7B,MIR92A2
8102,TRIOBP,MIR92A2
8103,RPL13A,MIR92A2
8104,PCBP2,MIR92A2
8105,CNOT2,MIR92A2
8106,MYO19,MIR92A2
8107,POR,MIR92A2
8108,PITPNA,MIR92A2
8109,CLDND1,MIR92A2
8110,BMPR1A,MIR92A2
8111,DDIT4,MIR92A2
8112,INSIG1,MIR92A2
8113,APH1A,MIR92A2
8114,DYRK2,MIR92A2
8115,SLC25A36,MIR92A2
8116,ZNF24,MIR92A2
8117,TBC1D25,MIR92A2
8118,RBX1,MIR92A2
8119,SCAF11,MIR92A2
8120,HSPA1B,MIR92A2
8121,ARRB1,MIR92A2
8122,SLC25A38,MIR92A2
8123,MBNL1,MIR92A2
8124,ANKS1A,MIR92A2
8125,UVRAG,MIR92A2
8126,ADAM10,MIR92A2
8127,TANC2,MIR92A2
8128,LDLRAP1,MIR92A2
8129,ZFYVE21,MIR92A2
8130,CDC5L,MIR92A2
8131,CLIC1,MIR92A2
8132,CPEB2,MIR92A2
8133,RPL39,MIR92A2
8134,ENOPH1,MIR92A2
8135,DNMT1,MIR92A2
8136,AMOTL1,MIR92A2
8137,RBFOX2,MIR92A2
8138,MLF2,MIR92A2
8139,ATP5A1,MIR92A2
8140,RECQL,MIR92A2
8141,AMMECR1,MIR92A2
8142,ORC6,MIR92A2
8143,WDR1,MIR92A2
8144,MAP3K6,MIR92A2
8145,GULP1,MIR92A2
8146,NOC2L,MIR92A2
8147,SAP30BP,MIR92A2
8148,TCHP,MIR92A2
8149,DNAJC30,MIR92A2
8150,CRBN,MIR92A2
8151,TGFBR2,MIR92A2
8152,MED29,MIR92A2
8153,HIST1H2AC,MIR92A2
8154,AXIN1,MIR92A2
8155,CLTA,MIR92A2
8156,MYO6,MIR92A2
8157,PRR14L,MIR92A2
8158,RBM10,MIR92A2
8159,PITRM1,MIR92A2
8160,TFG,MIR92A2
8161,YIPF4,MIR92A2
8162,TRIM28,MIR92A2
8163,NHP2L1,MIR92A2
8164,KIF1B,MIR92A2
8165,PPP2R2A,MIR92A2
8166,CCDC86,MIR92A2
8167,GBAS,MIR92A2
8168,YIF1B,MIR92A2
8169,WHSC1,MIR92A2
8170,METTL2A,MIR92A2
8171,EIF3K,MIR92A2
8172,BBC3,MIR92A2
8173,PTGFRN,MIR92A2
8174,RBBP7,MIR92A2
8175,KIAA1109,MIR92A2
8176,MAN2A1,MIR92A2
8177,RHOT2,MIR92A2
8178,SMAD4,MIR92A2
8179,RPS10,MIR92A2
8180,HEATR1,MIR92A2
8181,NFYB,MIR92A2
8182,METTL2B,MIR92A2
8183,VDAC2,MIR92A2
8184,GAPDH,MIR92A2
8185,CDC20,MIR92A2
8186,PIP5K1C,MIR92A2
8187,MRS2,MIR92A2
8188,RPL3,MIR92A2
8189,PEBP1,MIR92A2
8190,RPS23,MIR92A2
8191,TRMT61A,MIR92A2
8192,TTC5,MIR92A2
8193,ZNF174,MIR92A2
8194,YY1,MIRLET7A1
8195,ITGB3,MIRLET7A1
8196,XPO5,MIRLET7A1
8197,WLS,MIRLET7B
8198,LZIC,MIRLET7B
8199,LSG1,MIRLET7B
8200,CDKAL1,MIRLET7B
8201,RRM1,MIRLET7B
8202,NAT8L,MIRLET7B
8203,MED25,MIRLET7B
8204,FAM213A,MIRLET7B
8205,ATG4B,MIRLET7B
8206,ITGA3,MIRLET7B
8207,MOB1A,MIRLET7B
8208,YWHAZ,MIRLET7B
8209,DICER1,MIRLET7B
8210,TNPO1,MIRLET7B
