,source_name,target_name,source_cmt,target_cmt
10587,MIR9-3,SEC23IP,9,9
10588,MIR149,SEC23IP,21,9
10589,MIR200B,SEC24A,19,9
10590,MIRLET7B,SEC24A,20,9
10591,MIR92A2,SEC24A,10,9
10592,MIR30D,SEC24A,2,9
10593,MIR9-3,SEC24A,9,9
10594,MIR29B2,SEC31A,13,13
10595,MIR29A,SEC31A,13,13
10596,MIR203A,SEC63,18,18
10597,MIR92A2,SELT,10,2
10598,MIR214,SEMA4C,6,6
10599,MIR193B,SEPHS1,3,3
10600,MIR149,SEPN1,21,21
10601,MIR101-2,11-Sep,19,19
10602,MIR200B,7-Sep,19,19
10603,MIR34A,7-Sep,8,19
10604,MIR146A,SERBP1,19,19
10605,MIR92A2,SERINC1,10,18
10606,MIR203A,SERINC1,18,18
10607,MIR149,SERINC1,21,18
10608,MIR205,SERINC3,14,14
10609,MIR9-3,SERINC5,9,9
10610,RELA,SERPINA3,7,7
10611,MIR34A,SERPINB1,8,8
10612,MIR29A,SERPINH1,13,13
10613,MIR182,SERPINH1,5,13
10614,MIR29B2,SERPINH1,13,13
10615,MIR149,SERPINH1,21,13
10616,MIR9-3,SERPINH1,9,13
10617,MIR146A,SERTAD2,19,14
10618,MIR92A2,SERTAD2,10,14
10619,MIR205,SERTAD2,14,14
10620,MIR29B2,SERTAD3,13,10
10621,MIR203A,SERTAD3,18,10
10622,MIR92A2,SERTAD3,10,10
10623,MIR25,SERTAD3,10,10
10624,TP53,SESN1,7,11
10625,MIR149,SESN2,21,4
10626,MIR148A,SESTD1,16,16
10627,MIR92A2,SESTD1,10,16
10628,SP1,SET,7,11
10629,MIR34A,SETD3,8,2
10630,MIR30D,SETD3,2,2
10631,MIR92A2,SETD5,10,2
10632,MIRLET7B,SETD5,20,2
10633,MIR214,SETD8,6,6
10634,MIRLET7B,SF3B1,20,20
10635,MIR222,SF3B3,17,17
10636,MIR34A,SF3B3,8,17
10637,MIR193B,SF3B3,3,17
10638,MIR92A2,SF3B3,10,17
10639,MIR146A,SFRP1,19,15
10640,MIR29A,SFRP2,13,13
10641,MIR149,SFT2D2,21,4
10642,MIR31,SFT2D2,4,4
10643,MIR3916,SFT2D2,20,4
10644,MIR29B2,SFT2D2,13,4
10645,MIR9-3,SFT2D2,9,4
10646,MIR31,SFXN1,4,4
10647,MIR29B2,SFXN1,13,4
10648,MIR29A,SGK1,13,13
10649,MIR92A2,SGK3,10,11
10650,MIR193B,SGOL1,3,3
10651,TFAP4,SGPL1,7,7
10652,MIR101-2,SGPL1,19,7
10653,MIR92A2,SH2B3,10,10
10654,MIR214,SH3BP4,6,18
10655,MIR29B2,SH3GLB1,13,13
10656,MIR203A,SH3GLB1,18,13
10657,MIR29A,SH3GLB1,13,13
10658,MIR205,SH3GLB1,14,13
10659,MIR149,SH3TC2,21,2
10660,MIR146A,SHCBP1,19,19
10661,MIR92A2,SHISA5,10,10
10662,MIR92A2,SHMT2,10,3
10663,MIR193B,SHMT2,3,3
10664,MIR181A1,SHOC2,5,6
10665,MIR34A,SHOC2,8,6
10666,MIRLET7B,SHOC2,20,6
10667,MIR214,SHOC2,6,6
10668,MIR92A2,SHOC2,10,6
10669,NFYB,SHOX2,7,16
10670,MIR149,SIGIRR,21,21
10671,MIR205,SIGMAR1,14,14
10672,MIR182,SIN3B,5,5
10673,MIR92A2,SIN3B,10,5
10674,MIR149,SIPA1,21,21
10675,FOXM1,SIRT1,7,7
10676,RELA,SIRT1,7,7
10677,SP1,SIRT1,7,7
10678,MIR34A,SIRT1,8,7
10679,NFKB1,SIRT1,7,7
10680,REL,SIRT1,7,7
10681,MIR181A1,SIRT1,5,7
10682,MIR199A2,SIRT1,16,7
10683,ATF4,SIRT1,7,7
10684,MIR9-3,SIRT1,9,7
10685,MIR193B,SKA1,3,3
10686,NRF1,SKA3,11,3
10687,MIR149,SKI,21,10
10688,MIR146A,SKIL,19,19
10689,CREB1,SKIL,7,19
10690,MIR203A,SLAIN2,18,18
10691,MIR149,SLC11A2,21,21
10692,MIR101-2,SLC11A2,19,21
10693,MIR92A2,SLC12A4,10,7
10694,MIR25,SLC12A4,10,7
10695,TFAP2A,SLC12A4,7,7
10696,TFAP2C,SLC12A4,7,7
10697,MIR155,SLC12A4,1,7
10698,SP1,SLC12A4,7,7
10699,MIR148A,SLC12A7,16,16
10700,MIR29A,SLC16A1,13,7
10701,MIR149,SLC16A4,21,21
10702,MIR31,SLC18B1,4,4
10703,MIR193B,SLC18B1,3,4
10704,CREB1,SLC19A1,7,7
10705,NFIC,SLC19A2,7,7
10706,NR3C1,SLC19A2,7,7
10707,MIR181A1,SLC19A2,5,7
10708,SP1,SLC19A2,7,7
10709,MIR34A,SLC1A5,8,6
10710,MIR137,SLC1A5,10,6
10711,MIR149,SLC1A5,21,6
10712,MIR29A,SLC1A5,13,6
10713,MIR214,SLC1A5,6,6
10714,MIR182,SLC25A14,5,5
10715,NFYA,SLC25A19,7,1
10716,MIR205,SLC25A25,14,14
10717,SFPQ,SLC25A3,20,20
10718,MIR92A2,SLC25A3,10,20
10719,CREB1,SLC25A3,7,20
10720,MIR9-3,SLC25A30,9,9
10721,MIR92A2,SLC25A32,10,10
10722,MIR9-3,SLC25A32,9,10
10723,MIR181A1,SLC25A37,5,4
10724,MIR18B,SLC25A37,4,4
10725,MIR92A2,SLC25A44,10,10
10726,MIR222,SLC25A51,17,17
10727,MIR149,SLC27A1,21,2
10728,MIR92A2,SLC27A1,10,2
10729,MIR214,SLC2A1,6,6
10730,MIR149,SLC2A1,21,6
10731,MIR101-2,SLC30A5,19,4
10732,MIR31,SLC30A5,4,4
10733,MIR222,SLC30A9,17,17
10734,SP1,SLC31A1,7,11
10735,MIR92A2,SLC33A1,10,10
10736,MIR25,SLC33A1,10,10
10737,MIR155,SLC35A1,1,1
10738,MIR222,SLC35A2,17,17
10739,MIRLET7B,SLC35A5,20,15
10740,MIR338,SLC35A5,15,15
10741,MIR182,SLC35B4,5,5
10742,MIR205,SLC35C2,14,14
10743,MIR92A2,SLC35C2,10,14
10744,MIR101-2,SLC35F5,19,19
10745,MIR149,SLC35F6,21,6
10746,MIRLET7B,SLC35F6,20,6
10747,MIR214,SLC35F6,6,6
10748,MIR181A1,SLC37A3,5,5
10749,MIR92A2,SLC37A3,10,5
10750,MIR205,SLC37A4,14,14
10751,MIR222,SLC37A4,17,14
10752,MIR193B,SLC37A4,3,14
10753,MIR205,SLC38A1,14,4
10754,MIRLET7B,SLC38A1,20,4
10755,MIR31,SLC38A1,4,4
10756,MIRLET7B,SLC38A7,20,6
10757,MIR92A2,SLC38A7,10,6
10758,MIR149,SLC38A7,21,6
10759,MIR214,SLC38A7,6,6
10760,MIR29A,SLC38A7,13,6
10761,MIR193B,SLC38A7,3,6
10762,MIR221,SLC39A10,17,17
10763,MIR214,SLC39A11,6,6
10764,MIR92A2,SLC39A14,10,10
10765,MIR9-3,SLC39A14,9,10
10766,MIR205,SLC39A14,14,10
10767,MIR92A2,SLC39A6,10,19
10768,MIR101-2,SLC39A6,19,19
10769,MIR203A,SLC39A9,18,18
10770,MIR92A2,SLC3A2,10,7
10771,MIR205,SLC41A1,14,14
10772,SP1,SLC44A1,7,7
10773,E2F1,SLC44A1,7,7
10774,RUNX1,SLC44A1,7,7
10775,NFIC,SLC44A1,7,7
10776,MIR203A,SLC44A1,18,7
10777,MIR92A2,SLC7A1,10,5
10778,MIR203A,SLC7A6OS,18,18
10779,MIR92A2,SLC9A1,10,10
10780,ESR1,SLC9A3R1,7,20
10781,MIRLET7B,SLC9A3R1,20,20
10782,MIR146A,SLC9A3R2,19,19
10783,MIR149,SLCO3A1,21,21
10784,MIR92A2,SLFN12,10,10
10785,SKI,SMAD2,10,7
10786,MIR146A,SMAD2,19,7
10787,SMAD2,SMAD2,7,7
10788,TNC,SMAD2,7,7
10789,MIR203A,SMAD2,18,7
10790,SMAD7,SMAD3,7,7
10791,TNC,SMAD3,7,7
10792,NUPR1,SMAD3,7,7
10793,CDKN1A,SMAD3,7,7
10794,VEGFA,SMAD3,7,7
10795,BBC3,SMAD3,7,7
10796,NUPR1,SMAD4,7,7
10797,MIR205,SMAD4,14,7
10798,NRF1,SMAD5,11,11
10799,SMAD4,SMAD7,7,7
10800,NRF1,SMAP1,11,11
10801,MIR25,SMAP1,10,11
10802,MIR92A2,SMAP2,10,10
10803,SP1,SMARCA1,7,7
10804,CREB1,SMARCA1,7,7
10805,MIR9-3,SMARCA1,9,7
10806,MIR101-2,SMARCA5,19,10
10807,MIR92A2,SMARCA5,10,10
10808,MIR25,SMARCA5,10,10
10809,MIRLET7B,SMARCB1,20,15
10810,MIR214,SMARCC2,6,6
10811,MIR101-2,SMARCD1,19,19
10812,MIR92A2,SMARCD2,10,1
10813,MIR182,SMARCD3,5,5
10814,MIR92A2,SMC1A,10,11
10815,MIRLET7B,SMC1A,20,11
10816,MIR149,SMC1A,21,11
10817,MIR21,SMC1A,11,11
10818,MIR222,SMC2,17,17
10819,MIR25,SMC5,10,10
10820,MIR203A,SMCHD1,18,18
10821,MIR149,SMCHD1,21,18
10822,MIR181A1,SMCHD1,5,18
10823,MIR221,SMCHD1,17,18
10824,MIR149,SMCR8,21,2
10825,MIRLET7B,SMCR8,20,2
10826,MIR214,SMDT1,6,6
10827,MIR31,SMEK2,4,4
10828,MIRLET7B,SMG1,20,15
10829,MIR181A1,SMG1,5,15
10830,MIR31,SMG1,4,15
10831,MIR92A2,SMG1,10,15
10832,MIR205,SMIM13,14,14
10833,MIR146A,SMN1,19,11
10834,MIR222,SMNDC1,17,14
10835,MIR205,SMNDC1,14,14
10836,MIR21,SMNDC1,11,14
10837,MIR149,SMS,21,21
10838,MYO5A,SNAI1,3,7
10839,MIR9-3,SNAI2,9,7
10840,BANP,SNAI2,7,7
10841,MIR182,SNAI2,5,7
10842,MITF,SNAI2,7,7
10843,MIR203A,SNAI2,18,7
10844,L1CAM,SNAI2,13,7
10845,MIR214,SNAPC3,6,6
10846,MIR29B2,SNAPC3,13,6
10847,NFYA,SND1,7,7
10848,MIR92A2,SNF8,10,10
10849,MIR9-3,SNHG16,9,9
10850,MIR92A2,SNN,10,10
10851,MIR149,SNRNP200,21,21
10852,MIR101-2,SNRNP27,19,4
10853,MIR92A2,SNRNP70,10,3
10854,MIR193B,SNRPB,3,3
10855,MIR25,SNRPD1,10,10
10856,MIR92A2,SNRPD1,10,10
10857,MIR149,SNRPD1,21,10
10858,MIR149,SNRPD2,21,21
10859,MIR149,SNRPD3,21,3
10860,MIR92A2,SNRPE,10,10
10861,MIR149,SNX1,21,21
10862,MIR149,SNX12,21,8
10863,MIR21,SNX13,11,11
10864,MIR193B,SNX18,3,3
10865,MIR149,SNX19,21,21
10866,MIR29A,SNX24,13,13
10867,MIR29B2,SNX24,13,13
10868,MIR149,SNX27,21,21
10869,MIR203A,SNX4,18,17
10870,MIR9-3,SNX7,9,9
10871,MIR193B,SOAT1,3,7
10872,STAT1,SOAT1,7,7
10873,SP1,SOAT1,7,7
10874,STAT3,SOCS2,7,7
10875,MIR92A2,SOCS5,10,9
10876,MIR9-3,SOCS5,9,9
10877,MIR214,SOCS5,6,9
10878,MIR203A,SOCS6,18,18
10879,FOSL2,SOD2,7,7
10880,DDB2,SOD2,7,7
10881,MIR199A2,SOD2,16,7
10882,MIR222,SOD2,17,7
10883,FOXO3,SOD2,7,7
10884,CREB1,SOD2,7,7
10885,MIR146A,SOD2,19,7
10886,MIR3916,SOD2,20,7
10887,TFAP2C,SOD2,7,7
10888,MIR9-3,SOD2,9,7
10889,FOS,SOD2,7,7
10890,SP1,SOD2,7,7
10891,JUN,SOD2,7,7
10892,JUNB,SOD2,7,7
10893,MIR203A,SOD2,18,7
10894,TFAP2A,SOD2,7,7
10895,MIRLET7B,SOD2,20,7
10896,MIR200B,SOD2,19,7
10897,MIR148A,SORD,16,6
10898,MIR214,SORD,6,6
10899,MIR9-3,SORD,9,6
10900,HRAS,SOS1,14,7
10901,SOS1,SOS1,7,7
10902,MAPK3,SOS1,7,7
10903,GRB2,SOS1,8,7
10904,MIR148A,SOS2,16,16
10905,EDNRB,SOX10,7,7
10906,MIA,SOX10,7,7
10907,MIR29B2,SOX12,13,4
10908,MIR30D,SOX12,2,4
10909,MIR18B,SOX12,4,4
10910,STAT6,SOX2,7,7
10911,TEAD2,SOX4,7,7
10912,SOX6,SOX6,1,1
10913,CEBPB,SOX6,7,1
10914,NOTCH1,SP1,7,7
10915,CAPNS1,SP1,7,7
10916,TXNRD1,SP1,7,7
10917,BIRC5,SP1,7,7
10918,ADA,SP1,7,7
10919,ALDOA,SP1,7,7
10920,RASSF1,SP1,7,7
10921,SLC39A1,SP1,7,7
10922,ATF2,SP1,7,7
10923,CXCL1,SP1,7,7
10924,HTT,SP1,7,7
10925,HMGA2,SP1,7,7
10926,CAV1,SP1,7,7
10927,DNMT1,SP1,13,7
10928,PPP2CA,SP1,7,7
10929,TOP2A,SP1,7,7
10930,FOSL1,SP1,7,7
10931,CDKN1A,SP1,7,7
10932,SIGIRR,SP1,21,7
10933,IFNGR1,SP1,7,7
10934,MMP2,SP1,7,7
10935,MDM2,SP1,7,7
10936,CCND1,SP1,7,7
10937,CSNK1A1,SP1,14,7
10938,HRAS,SP1,14,7
10939,AXL,SP1,7,7
10940,ZBTB7A,SP1,7,7
10941,TAP1,SP1,7,7
10942,EDF1,SP1,7,7
10943,EDNRB,SP1,7,7
10944,BACE1,SP1,7,7
10945,PPARD,SP1,7,7
10946,MYC,SP1,7,7
10947,RPL10,SP1,7,7
10948,EXO1,SP1,7,7
10949,COL4A3BP,SP1,7,7
10950,DAXX,SP1,7,7
10951,SLC3A2,SP1,7,7
10952,FAS,SP1,7,7
10953,SPARC,SP1,7,7
10954,LOXL4,SP1,7,7
10955,TGFA,SP1,7,7
10956,RELA,SP1,7,7
10957,SLC19A1,SP1,7,7
10958,CFLAR,SP1,7,7
10959,MTA2,SP1,8,7
10960,COL6A2,SP1,7,7
10961,CREB1,SP1,7,7
10962,CAT,SP1,7,7
10963,IER3IP1,SP1,2,7
10964,VIM,SP1,7,7
10965,TNC,SP1,7,7
10966,SND1,SP1,7,7
10967,ITGA3,SP1,7,7
10968,TPI1,SP1,3,7
10969,CYC1,SP1,7,7
10970,ATXN3,SP1,7,7
10971,ADAM17,SP1,7,7
10972,CDKN2C,SP1,7,7
10973,ITGB8,SP1,7,7
10974,IGFBP3,SP1,7,7
10975,HSPB1,SP1,7,7
10976,ILK,SP1,7,7
10977,TSG101,SP1,5,7
10978,PEBP1,SP1,7,7
10979,KIT,SP1,7,7
10980,FGF2,SP1,7,7
10981,TK1,SP1,7,7
10982,FTH1,SP1,7,7
10983,VEGFA,SP1,7,7
10984,STAT1,SP1,7,7
10985,SLC4A2,SP1,7,7
10986,MCAM,SP1,7,7
10987,CCNB1,SP1,7,7
10988,RARA,SP1,7,7
10989,POLA1,SP1,7,7
10990,UGT8,SP1,7,7
10991,COL4A2,SP1,13,7
10992,SLC7A1,SP1,5,7
10993,JUN,SP1,7,7
10994,B3GAT3,SP1,7,7
10995,MMP14,SP1,7,7
10996,VAMP2,SP1,15,7
10997,MC1R,SP1,7,7
10998,EGFR,SP1,7,7
10999,NT5E,SP1,7,7
11000,NFYA,SP1,7,7
11001,ABCB8,SP1,20,7
11002,VHL,SP1,13,7
11003,SLC35C1,SP1,2,7
11004,ETS1,SP1,7,7
11005,EPHX1,SP1,7,7
11006,SP1,SP1,7,7
11007,ATP2A2,SP1,10,7
11008,CDKN1B,SP1,7,7
11009,FYN,SP1,7,7
11010,CASP8,SP1,7,7
11011,HMOX1,SP1,7,7
11012,TICAM1,SP1,17,7
11013,CYGB,SP1,7,7
11014,ITGA5,SP1,7,7
11015,TGFB1,SP1,7,7
11016,PELO,SP1,17,7
11017,IRF4,SP1,7,7
11018,CD2AP,SP1,7,7
11019,POR,SP1,7,7
11020,IRF3,SP1,7,7
11021,ITGA6,SP1,13,7
11022,CDKN2A,SP1,7,7
11023,INPPL1,SP1,7,7
11024,FPGS,SP1,7,7
11025,UGDH,SP1,9,7
11026,BRCA1,SP1,7,7
11027,CDKN2D,SP1,7,7
11028,PHGDH,SP1,7,7
11029,CREM,SP1,7,7
11030,CDK2,SP1,7,7
11031,FMR1,SP1,11,7
11032,MIER1,SP1,15,7
11033,MAN2B1,SP1,7,7
11034,NDRG1,SP1,7,7
11035,MTDH,SP1,7,7
11036,PLAT,SP1,7,7
11037,IMPDH2,SP1,7,7
11038,MET,SP1,7,7
11039,CERS1,SP1,10,7
11040,ABCC10,SP1,7,7
11041,POLE2,SP1,7,7
11042,TGFBI,SP1,7,7
11043,SLC25A5,SP1,7,7
11044,CD151,SP1,20,7
11045,GSTM2,SP1,5,7
11046,BMI1,SP1,7,7
11047,MCL1,SP1,7,7
11048,C1QBP,SP1,3,7
11049,B4GALT5,SP1,14,7
11050,PTEN,SP1,14,7
11051,TGFBR1,SP1,5,7
11052,BAK1,SP1,7,7
11053,PMAIP1,SP1,7,7
11054,DLC1,SP1,18,7
11055,SGPL1,SP1,7,7
11056,NF1,SP1,7,7
11057,OXCT1,SP1,1,7
11058,ID1,SP1,7,7
11059,TP53,SP1,7,7
11060,HSD17B7,SP1,7,7
11061,EZR,SP1,10,7
11062,SLC25A3,SP1,20,7
11063,MAT2B,SP1,7,7
11064,HBEGF,SP1,2,7
11065,SLC20A1,SP1,7,7
11066,E2F1,SP1,7,7
11067,POLD1,SP1,7,7
11068,ALCAM,SP1,7,7
11069,MSRB1,SP1,21,7
11070,ATP2C1,SP1,7,7
11071,USP22,SP1,20,7
11072,HMGA1,SP1,7,7
11073,RELA,SP1,7,7
11074,GADD45B,SP1,7,7
11075,FOXM1,SP1,7,7
11076,SKIL,SP1,19,7
11077,SLC25A1,SP1,7,7
11078,NFKB2,SP1,7,7
11079,S100A6,SP1,7,7
11080,TNFRSF10B,SP1,7,7
11081,BAX,SP1,7,7
11082,APEX1,SP1,7,7
11083,TGFBR2,SP1,7,7
11084,REL,SP1,7,7
11085,MMP1,SP1,7,7
11086,SPP1,SP1,7,7
11087,PARK7,SP1,18,7
11088,POLK,SP1,7,7
11089,MIR92A2,SP110,10,10
11090,CAPNS1,SP2,7,7
11091,GNAI2,SP2,7,7
11092,IRS2,SP2,7,7
11093,TIMP2,SP2,7,7
11094,CCND1,SP2,7,7
11095,XYLT2,SP3,7,7
11096,CDKN1A,SP3,7,7
11097,HGF,SP3,12,7
11098,MYB,SP3,7,7
11099,LDLR,SP3,7,7
11100,BIRC5,SP3,7,7
11101,ID4,SP3,7,7
11102,SP1,SP3,7,7
11103,GNAI2,SP3,7,7
11104,E2F1,SP3,7,7
11105,CDKN1B,SP3,7,7
11106,ATF3,SP3,7,7
11107,TNC,SP3,7,7
11108,CYP51A1,SP3,7,7
11109,VEGFA,SP3,7,7
11110,JUND,SP3,7,7
11111,EXO1,SP3,7,7
11112,NFYB,SP3,7,7
11113,ITGAV,SP3,7,7
11114,CAPNS1,SP3,7,7
11115,TFAP2C,SP3,7,7
11116,INPPL1,SP3,7,7
11117,AXL,SP3,7,7
11118,TXNRD1,SP3,7,7
11119,CD2AP,SP3,7,7
11120,MMP2,SP3,7,7
11121,DNASE2,SP3,7,7
11122,NFIC,SP3,7,7
11123,HMGA2,SP3,7,7
11124,SGPL1,SP3,7,7
11125,EEF1A1,SP3,7,7
11126,CXCL1,SP3,7,7
11127,HMOX1,SP3,7,7
11128,CDKN2A,SP3,7,7
11129,SLC19A1,SP3,7,7
11130,ITGB3,SP3,7,7
11131,G6PD,SP3,7,7
11132,CDKN2C,SP3,7,7
11133,E2F1,SP3,7,7
11134,SLC20A1,SP3,7,7
11135,ESR1,SP3,7,7
11136,POLA1,SP3,7,7
11137,VIM,SP3,7,7
11138,POLK,SP3,7,7
11139,IRS2,SP3,7,7
11140,EDF1,SP3,7,7
11141,HSPA5,SP3,7,7
11142,TNIP1,SP3,7,7
11143,UTRN,SP3,7,7
11144,PLAUR,SP3,7,7
11145,IGFBP3,SP3,7,7
11146,EGFR,SP3,7,7
11147,ASPH,SP3,7,7
11148,ITGA5,SP3,7,7
11149,CDH2,SP3,7,7
11150,RASSF1,SP3,7,7
11151,IGFBP4,SP3,7,7
11152,MET,SP3,7,7
11153,SP1,SP3,7,7
11154,F2R,SP3,7,7
11155,DNMT3A,SP3,13,7
11156,TGFBR2,SP3,7,7
11157,BRCA1,SP3,7,7
11158,PROS1,SP3,7,7
11159,FASLG,SP3,7,7
11160,MAT2B,SP3,7,7
11161,SP3,SP3,7,7
11162,STAT1,SP3,7,7
11163,UGT8,SP3,7,7
11164,FTH1,SP3,7,7
11165,FOSL1,SP3,7,7
11166,TIMP2,SP3,7,7
11167,CBS,SP3,7,7
11168,TOP2A,SP3,7,7
11169,HOXB7,SP3,7,7
11170,CDC25C,SP3,7,7
11171,GDF15,SP3,7,7
11172,UBC,SP3,7,7
11173,ABCC10,SP3,7,7
11174,ITGB8,SP3,7,7
11175,HMGA1,SP3,7,7
11176,ASNS,SP3,7,7
11177,APC,SP3,1,7
11178,DLC1,SP3,18,7
11179,HDAC4,SP3,7,7
11180,CCND1,SP3,7,7
11181,NQO2,SP3,7,7
11182,TP53,SP3,7,7
11183,TGFBI,SP3,7,7
11184,PDCD4,SP3,7,7
11185,PLD1,SP3,7,7
11186,BCL2,SP3,7,7
11187,FN1,SP3,7,7
11188,CDKN2D,SP3,7,7
11189,NRP1,SP3,7,7
11190,POR,SP3,7,7
11191,MIR149,SPAG5,21,21
11192,MIR9-3,SPAG9,9,9
11193,RUNX1,SPARC,7,7
11194,MIR29A,SPARC,13,7
11195,ETS2,SPARC,7,7
11196,MIR29B2,SPARC,13,7
11197,MIR101-2,SPATA2,19,19
11198,MIR146A,SPATS2,19,19
11199,MIR146A,SPATS2L,19,11
11200,MIR214,SPC24,6,6
11201,MIR193B,SPC25,3,3
11202,MIR146A,SPCS1,19,19
11203,MIR92A2,SPCS3,10,10
11204,MIR205,SPDL1,14,14
11205,MIR92A2,SPEN,10,3
11206,MIR193B,SPEN,3,3
11207,MIR92A2,SPG20,10,10
11208,MIR149,SPHK2,21,21
11209,MIR21,SPIN1,11,1
11210,HGF,SPINT2,12,12
11211,MIR181A1,SPIRE1,5,5
11212,MIR101-2,SPIRE1,19,5
11213,MIR146A,SPP1,19,7
11214,POU2F1,SPP1,7,7
11215,ESRRA,SPP1,17,7
11216,MIRLET7B,SPR,20,20
11217,MIR29A,SPRTN,13,13
11218,MIR29B2,SPRTN,13,13
11219,MIR31,SPRTN,4,13
11220,SPRY1,SPRY1,7,7
11221,PAX3,SPRY2,7,7
11222,MIR21,SPRY2,11,7
11223,TFAP2A,SPRY2,7,7
11224,MIR148A,SPRY2,16,7
11225,MIR181A1,SPRY2,5,7
11226,NRF1,SPRY4,11,11
11227,MIR92A2,SPRYD4,10,10
11228,MIRLET7B,SPTBN2,20,3
11229,MIR222,SPTBN2,17,3
11230,MIR193B,SPTBN2,3,3
11231,MIR92A2,SPTLC1,10,10
11232,MIR221,SPTSSA,17,17
11233,MIR205,SQLE,14,14
11234,SRC,SRC,18,18
11235,HNRNPK,SRC,7,18
11236,MIR205,SRC,14,18
11237,MIR203A,SRC,18,18
11238,MIR31,SRC,4,18
11239,MIR34A,SRC,8,18
11240,MIR9-3,SRCAP,9,9
11241,MIRLET7B,SRCAP,20,9
11242,MIR205,SRD5A1,14,16
11243,SLC25A1,SREBF1,7,7
11244,PPARG,SREBF1,7,7
11245,HK2,SREBF1,1,7
11246,CDKN1A,SREBF1,7,7
11247,CAV1,SREBF1,7,7
11248,SP1,SREBF1,7,7
11249,IRS2,SREBF1,7,7
11250,PTGS2,SREBF1,7,7
11251,CYP51A1,SREBF1,7,7
11252,SREBF1,SREBF1,7,7
11253,FDFT1,SREBF1,7,7
11254,MIR149,SREBF1,21,7
11255,EGR1,SREBF1,7,7
11256,CASP2,SREBF1,19,7
11257,MIR25,SREBF1,10,7
11258,LRP1,SREBF1,7,7
11259,HSD17B7,SREBF1,7,7
11260,ACLY,SREBF1,7,7
11261,LPIN1,SREBF1,7,7
11262,LDLR,SREBF1,7,7
11263,FDFT1,SREBF2,7,7
11264,NFYB,SREBF2,7,7
11265,HSD17B7,SREBF2,7,7
11266,PTGS2,SREBF2,7,7
11267,EBP,SREBF2,10,7
11268,LRP1,SREBF2,7,7
11269,SCARB1,SREBF2,10,7
11270,PPARG,SREBF2,7,7
11271,MIR21,SREK1,11,11
11272,MIR101-2,SREK1IP1,19,10
11273,MIR92A2,SREK1IP1,10,10
11274,MCL1,SRF,7,7
11275,FXN,SRF,16,7
11276,MIR29A,SRGAP2,13,6
11277,MIR214,SRGAP2,6,6
11278,MIRLET7B,SRI,20,20
11279,MIR214,SRP19,6,6
11280,MIR205,SRP72,14,14
11281,MIR21,SRPK2,11,5
11282,MIR181A1,SRPK2,5,5
11283,MIR155,SRPK2,1,5
11284,MIR146A,SRPRB,19,19
11285,MIR149,SRRD,21,21
11286,MIR149,SRSF1,21,15
11287,MIR193B,SRSF10,3,3
11288,MIR92A2,SRSF5,10,10
11289,MIR222,SS18,17,17
11290,MIR25,SSBP2,10,8
11291,MIR149,SSBP2,21,8
11292,MIR25,SSFA2,10,10
11293,MIR101-2,SSFA2,19,10
11294,MIR92A2,SSFA2,10,10
11295,MIR146A,SSFA2,19,10
11296,MIR149,SSR1,21,21
11297,MIR149,SSR2,21,21
11298,MIR149,SSR3,21,15
11299,MIR92A2,SSX2IP,10,17
11300,MIR222,SSX2IP,17,17
11301,HGF,ST14,12,12
11302,CREB1,ST3GAL5,7,7
11303,PAX3,ST8SIA2,7,7
11304,MIR149,STAG1,21,10
11305,MIR182,STAG2,5,5
11306,MIR34A,STAG3L3,8,8
11307,MIR182,STAMBP,5,15
11308,MIR101-2,STAMBP,19,15
11309,MIR148A,STARD13,16,11
11310,MIR149,STARD3,21,21
11311,MIR92A2,STARD7,10,3
11312,PTGS2,STAT1,7,7
11313,STAT3,STAT3,7,7
11314,MMP3,STAT3,7,7
11315,TCF7L2,STAT3,7,7
11316,TPX2,STAT3,3,7
11317,MCL1,STAT3,7,7
11318,PAX3,STAT3,7,7
11319,FGF2,STAT3,7,7
11320,IGF1,STAT5A,6,7
11321,CDKN1A,STAT5B,7,7
11322,PTGS2,STAT6,7,7
11323,IRF4,STAT6,7,7
11324,MIR92A2,STEAP3,10,20
11325,EGR1,STIM1,7,7
11326,WT1,STIM1,17,7
11327,JUN,STIM1,7,7
11328,FOS,STIM1,7,7
11329,NFYA,STK11,7,7
11330,MIR149,STK11,21,7
11331,STAT5A,STK11,7,7
11332,STAT3,STK11,7,7
11333,PRKAA1,STK11,19,7
11334,FOXO3,STK11,7,7
11335,SP1,STK11,7,7
11336,MIR29B2,STK24,13,1
11337,MIR92A2,STK25,10,15
11338,MIR9-3,STK3,9,9
11339,MIR149,STK35,21,21
11340,MIR205,STK38L,14,14
11341,SP1,STK39,7,7
11342,RELA,STK39,7,7
11343,MIR92A2,STK4,10,6
11344,MIR214,STK4,6,6
11345,MIR149,STK4,21,6
11346,MIR101-2,STMN1,19,17
11347,MIR9-3,STMN1,9,17
11348,MIR92A2,STMN3,10,10
11349,MIR203A,STOM,18,18
11350,MIR31,STOML2,4,4
11351,MIR193B,STRADB,3,3
11352,STRAP,STRAP,8,8
11353,MIR149,STRIP2,21,6
11354,MIR205,STRIP2,14,6
11355,MIR214,STRIP2,6,6
11356,MIR149,STRN4,21,21
11357,MIR214,STX16,6,19
11358,MIR101-2,STX16,19,19
11359,MIR92A2,STX3,10,10
11360,MIR214,STX4,6,6
11361,MIR148A,STX6,16,9
11362,MIR214,STX6,6,9
11363,MIR9-3,STX6,9,9
11364,MIR193B,STX7,3,3
