id	A375R_RPL10a_vivo__Ronly_vehicle_rep1	A375R_RPL10a_vivo__Ronly_vehicle_rep2	A375R_RPL10a_vivo__Ronly_vehicle_rep3	A375R_RPL10a_vivo__SR_vehicle_rep1	A375R_RPL10a_vivo__SR_vehicle_rep2	A375R_RPL10a_vivo__SR_vehicle_rep3	A375R_RPL10a_vivo__Ronly_vem10d_rep1	A375R_RPL10a_vivo__Ronly_vem10d_rep2	A375R_RPL10a_vivo__Ronly_vem10d_rep3	A375R_RPL10a_vivo__SR_vem10d_rep1	A375R_RPL10a_vivo__SR_vem10d_rep2	A375R_RPL10a_vivo__SR_vem10d_rep3
9722	LDHB	53157.86437	48734.23736	50581.74157	35155.31144	47720.27437	43559.43924	48303.98152	44244.32317	45724.12541	49251.1471	59445.37349	60824.53956
9723	LDHC	92.85900456	77.18389122	83.40923227	59.19169132	90.77972646	105.5581233	118.9106614	78.4457257	98.04859529	114.4394012	100.0957555	110.7081828
9724	LDHD	19.01931419	11.49547316	14.29872553	15.48090388	9.555760681	17.59302055	7.721471517	10.27265456	16.74000407	8.116269585	3.451577775	19.21381685
9725	LDLR	1860.536441	2176.749953	1864.792121	2455.999869	2904.951247	1833.192742	1449.320204	2346.834627	2175.004815	2194.639296	1856.948843	2046.728967
9726	LDLRAD1	0	0	0	0	0	0	0	0	0	0	0	0
9727	LDLRAD2	4.47513275	7.389947032	2.383120922	2.731924215	3.583410255	4.398255138	2.316441455	11.20653224	7.17428746	4.058134793	6.903155549	6.404605618
9728	LDLRAD3	770.8416162	720.9303882	635.1017257	889.6966527	775.2110852	686.1278015	731.2233527	850.7625728	756.8873271	655.7945825	669.6060883	661.504266
9729	LDLRAP1	663.4384302	835.0640146	738.7674858	852.360355	722.6544015	736.2679101	684.8945236	783.5233794	725.7987481	883.0501309	709.8744957	778.6170544
9730	LDOC1	2004.859472	2030.593223	2069.740521	1457.026248	1866.956743	2068.939217	2421.453468	1969.548042	1791.180436	2163.797471	2032.979309	1766.756207
9731	LDOC1L	1075.150643	1361.392464	1168.920812	1223.902048	1067.856256	1437.349779	998.3862672	1152.405066	1443.227494	1089.203378	1260.976414	1506.912208
9732	LEAP2	4.47513275	12.31657839	11.91560461	11.83833826	7.16682051	8.796510276	22.3922674	7.471021496	13.15286034	12.98603134	14.95683702	4.574718299
9733	LECT1	2.237566375	0.821105226	0	0.910641405	2.38894017	0	0.772147152	0.933877687	0	0.811626959	0	0
9734	LECT2	0	0	0	0	0	0	1.544294303	0.933877687	0	0	0	0
9735	LEF1	692.526793	778.407754	626.7608025	734.8876138	735.7935724	582.3289803	474.8704983	551.921713	583.5087134	482.9180403	437.1998515	534.3270973
9736	LEFTY1	1.118783187	4.105526129	1.191560461	0	0	2.638953083	3.860735759	3.735510748	1.195714577	2.434880876	2.30105185	9.149436598
9737	LEFTY2	0	0	0	0	0	0.879651028	0	0	0	0	0	0
9738	LEKR1	26.8507965	24.63315677	16.68184645	15.48090388	28.66728204	16.71336952	33.20232752	26.14857523	26.30572069	15.42091221	25.31157035	21.95864783
9739	LELP1	0	0	0	0	0	0	0	0	1.195714577	0	0	0
9740	LEMD1	201.3809737	121.5235734	191.8412342	78.31516083	94.36313672	106.4377743	80.30330378	113.9330778	114.7885994	91.71384631	140.3641628	172.009408
9741	LEMD2	1126.61467	1122.450844	931.8002805	1091.859045	1043.966854	1029.191702	1067.107364	1152.405066	1107.231698	1300.226388	1155.128029	1135.445082
9742	LEMD3	264.0328322	293.1345656	277.6335874	380.6481073	391.7861879	259.4970531	265.6186202	308.1796367	369.4758042	295.4322129	242.7609701	267.1635486
9743	LENEP	0	1.642210451	0	1.82128281	0	0	3.088588607	0	1.195714577	0	0	1.82988732
9744	LENG1	682.4577444	578.8791841	598.1633514	562.7763883	630.6802049	592.0051416	573.7053337	607.0204965	523.7229846	559.2109744	597.122955	611.1823647
9745	LENG8	552.6788946	601.0490252	571.9490213	833.2368855	530.3447178	693.1650098	444.7567594	655.5821362	671.9915921	618.4597424	623.5850513	483.0902523
9746	LENG9	599.6677885	569.0259214	624.3776816	381.5587487	496.8995554	387.0464521	338.9725996	461.3355774	492.6344056	443.1483194	433.7482737	619.4168577
9747	LEO1	931.9463952	738.9947032	893.6703457	721.2279927	799.1004869	803.1213882	867.8933985	752.7054157	718.6244606	646.055059	769.7018437	791.4262657
9748	LEP	1.118783187	0	2.383120922	0	1.194470085	0	0	0	0	0	0	0
9749	LEPR	227.1129871	178.179834	201.3737179	255.8902348	201.8654444	226.0703141	289.5551819	194.2465589	206.8586218	172.8765422	186.3851998	182.988732
9750	LEPRE1	475.4828547	481.9887675	401.5558754	576.4360093	400.1474785	394.0836604	515.7942973	631.3013164	530.8972721	547.848197	495.8766736	504.1339565
9751	LEPREL1	136.4915489	141.2300988	162.0522227	130.2217209	102.7244273	88.84475379	110.4170427	95.25552407	169.7914699	137.164956	161.0736295	196.7128868
9752	LEPREL2	908.4519482	721.7514934	669.6569791	794.0793051	776.4055553	520.7534083	695.7045837	894.6548241	848.9573495	771.0456106	608.6282143	890.2401809
9753	LEPREL4	660.0820806	740.6369136	693.4881883	767.6707044	768.0442647	602.5609539	713.4639682	920.8033993	823.8473434	877.3687422	705.272392	804.2354769
9754	LEPROT	1579.721861	1810.537023	1658.652162	1864.082956	1853.817572	1394.246879	1557.420805	2054.530911	1860.531881	1684.125939	1631.445761	1642.323869
9755	LEPROTL1	881.6011517	1060.867952	906.7775108	969.8330963	1129.9687	841.8260334	979.0825884	895.5887018	1074.947404	936.6175101	805.3681474	889.3252373
9756	LETM1	1512.594869	1695.582291	1575.242929	1386.90686	1447.697743	1447.02594	1704.900911	1730.475354	1764.874715	1826.972284	1734.993095	1649.643419
9757	LETM2	813.3553773	857.2338557	770.9396183	672.0533569	777.6000254	723.9527957	873.2984286	773.2507248	809.4987684	968.2709615	747.8418512	596.5432662
9758	LETMD1	5328.764322	4608.042527	5869.626831	2506.995788	3500.991819	3745.554076	2961.184327	3011.75554	3779.653777	3884.446624	4328.278529	6003.860295
9759	LEUTX	0	0	0	0	0	0	0	0	1.195714577	0	0	0
9760	LFNG	272.9830977	522.2229236	358.6596988	402.503501	323.7013931	330.7487864	406.1494018	566.863756	540.4629887	374.9716548	339.4051478	505.0489002
9761	LGALS1	93986.73801	79683.33553	84914.17313	61531.12909	69665.07877	76561.30684	81603.59958	83248.65865	69151.76112	60256.80866	86778.41788	95883.35071
9762	LGALS12	0	0	0	0.910641405	0	0.879651028	0	0	2.391429153	4.869761751	0	1.82988732
9763	LGALS13	0	0	0	0	0	0	0	0	0	0	0	0
9764	LGALS14	0	0	0	0	0	0	0	0	0	0	0	0
9765	LGALS16	0	0	0	0	0	0	0	0	0	0	0	0
9766	LGALS17A	0	0	0	0	0	0	0	0	0	0	0	0
9767	LGALS2	0	0	0	0	0	0	0	0	0	0	0	0.91494366
9768	LGALS3	3285.866222	3825.529247	3419.778523	2297.548265	2898.978896	3457.90819	3563.459105	3169.58087	3352.783673	4416.062281	5008.239351	5741.271465
9769	LGALS3BP	4063.420537	3527.46805	3076.60911	3430.386173	3532.048042	2784.975153	3347.257903	4598.413731	4058.255273	3749.716548	3437.771464	3988.239413
9770	LGALS4	1.118783187	0	0	0	0	0.879651028	0	0.933877687	0	0.811626959	0	0
9771	LGALS7	0	0	0	0	0	0	0	0	0	0	0	0
9772	LGALS7B	0	0	0	0	0	0.879651028	0	0	0	0	0	0.91494366
9773	LGALS8	1362.677922	1052.656899	1201.092945	1192.940241	1102.495889	1284.2905	1105.714721	1133.727512	1128.75456	1158.19167	1321.954288	1398.948856
9774	LGALS8-AS1	6.712699125	4.926631354	4.766241844	10.92769686	3.583410255	5.277906166	6.177177214	1.867755374	4.782858307	4.869761751	8.053681474	8.234492938
9775	LGALS9	4.47513275	5.74773658	4.766241844	9.10641405	8.361290595	11.43546336	7.721471517	9.33877687	7.17428746	12.17440438	9.204207399	9.149436598
9776	LGALS9B	0	0	0	0	0	0	0	0	0	0	0	0
9777	LGALS9C	1.118783187	0.821105226	0	0.910641405	0	0	0	0.933877687	3.58714373	0.811626959	1.150525925	0
9778	LGALSL	213.6875888	256.1848304	241.8867736	258.622159	303.3954016	229.5889182	138.2143402	225.9984002	203.271478	198.8486048	190.9873035	193.0531122
9779	LGI1	0	0	0	0	0	0	0	0	0	0	0	0
9780	LGI2	7.831482312	9.032157483	7.149362766	10.01705545	10.75023077	9.676161304	4.63288291	6.537143809	13.15286034	4.869761751	9.204207399	11.89426758
9781	LGI3	1.118783187	0.821105226	0	0.910641405	0	0.879651028	0	2.801633061	3.58714373	0.811626959	1.150525925	4.574718299
9782	LGI4	0	1.642210451	2.383120922	2.731924215	3.583410255	0.879651028	0	2.801633061	0	1.623253917	0	0
9783	LGMN	168.9362613	146.9778354	129.8800902	174.8431498	193.5041538	146.9017216	131.2650158	172.7673721	155.442895	189.9207083	188.6862517	180.243901
9784	LGR4	33.56349562	63.22510238	46.47085798	78.31516083	77.64055553	73.01103529	23.9365617	58.83429428	66.9600163	82.78594977	41.4189333	63.13111252
9785	LGR5	3.356349562	14.77989406	4.766241844	9.10641405	1.194470085	3.51860411	10.81006012	6.537143809	9.565716614	12.98603134	5.752629624	15.55404222
9786	LGR6	21.25688056	4.926631354	9.532483688	40.97886322	15.52811111	37.82499419	45.55668195	39.22286285	33.48000815	12.17440438	65.57997772	40.25752103
9787	LGSN	0	0.821105226	0	0.910641405	0	0	1.544294303	0	0	0	0	0
9788	LHB	29.08836287	9.853262709	5.957802305	8.195772645	5.972350425	4.398255138	6.949324365	5.603266122	4.782858307	15.42091221	4.6021037	12.80921124
9789	LHCGR	0	0	0	0	0	0	0	0	0	0	0	0
9790	LHFP	381.5050669	391.6671927	293.1238734	332.3841128	384.6193674	278.8493758	402.288666	357.6751541	383.8243791	362.7972505	373.9209256	341.2739851
9791	LHFPL1	2.237566375	0	1.191560461	2.731924215	0	1.759302055	0.772147152	1.867755374	1.195714577	0	1.150525925	0.91494366
9792	LHFPL2	717.1400232	853.9494348	711.3615952	1005.348111	814.628598	758.2591858	636.249253	831.1511414	796.3459081	846.5269178	692.6166068	807.8952516
9793	LHFPL3	0	0	0	0	0	0	0	0	0	0	0	0
9794	LHFPL4	0	3.284420903	0	0	0	0.879651028	0	2.801633061	0	0	0	0
9795	LHFPL5	0	0	1.191560461	0	0	0	0.772147152	0	1.195714577	0	0	0.91494366
9796	LHPP	58.17672575	66.50952328	66.72738582	72.8513124	65.69585468	65.09417604	79.53115663	69.10694883	71.7428746	87.65571152	70.18208142	96.06908427
9797	LHX1	42.51376112	63.22510238	60.76958351	91.9747819	82.41843587	72.13138426	50.96171201	91.52001332	56.19858511	116.0626551	57.52629624	78.68515474
9798	LHX2	0	0	0	0	0	0	0.772147152	0	0	0	0	0
9799	LHX3	0	0.821105226	0	0.910641405	0	0	0.772147152	0.933877687	0	0	0	0
9800	LHX4	11.18783187	15.60099929	26.21433014	10.92769686	19.11152136	10.55581233	12.35435443	7.471021496	4.782858307	17.85579309	17.25788887	16.46898588
9801	LHX5	3.356349562	3.284420903	4.766241844	0	0	0.879651028	1.544294303	1.867755374	2.391429153	0.811626959	1.150525925	5.489661959
9802	LHX6	7.831482312	17.24320974	16.68184645	32.78309058	9.555760681	28.14883288	23.9365617	4.669388435	13.15286034	25.16043571	28.76314812	35.68280273
9803	LHX8	8.9502655	22.99094632	19.06496738	34.60437339	21.50046153	21.11162466	13.12650158	13.07428762	10.76143119	9.739523502	13.8063111	6.404605618
9804	LHX9	17.900531	9.032157483	8.340923227	20.94475231	9.555760681	10.55581233	7.721471517	6.537143809	11.95714577	10.55115046	9.204207399	13.7241549
9805	LIAS	730.5654214	620.7555507	677.9979023	467.1590407	579.3179913	481.1691121	590.6925711	489.351908	602.6401467	662.2875982	613.230318	751.1687447
9806	LIF	3816.169452	5258.357866	3891.636466	4441.198132	4500.763281	3529.159923	2672.401292	3779.402999	3734.216623	4065.439435	3765.671352	4499.692919
9807	LIFR	41.39497794	76.36278599	50.04553936	183.0389224	75.25161536	78.28894146	57.13888923	70.04082652	62.17715799	62.49527581	63.27892587	91.49436598
9808	LIG1	577.2921247	504.1586086	457.559217	463.5164751	480.1769742	548.9022412	701.1096138	747.1021496	596.6615738	555.9644666	735.186066	574.5846183
9809	LIG3	389.3365492	333.3687216	362.2343801	438.9291572	395.3695982	423.9917953	485.6805584	423.0465922	392.1943812	396.8855827	437.1998515	397.0855483
9810	LIG4	261.7952659	362.9285098	318.1466431	370.6310518	456.2875725	303.4796045	271.0236503	260.5518747	301.3200733	231.3136832	243.9114961	214.0968164
9811	LILRA1	0	0	0	0	0	0	0	0	0	0	0	0
9812	LILRA2	0	0	0	0	0	0	0	0	0	0	0	0
9813	LILRA3	2.237566375	0.821105226	1.191560461	2.731924215	0	0	0	0	0	0	0	0.91494366
9814	LILRA4	0	0	0	0	0	0	0	0	0	0	0	0
9815	LILRA5	0	0	1.191560461	0	0	0	0	0	0	0	0	0
9816	LILRA6	1.118783187	0	1.191560461	1.82128281	0	0	1.544294303	1.867755374	2.391429153	0.811626959	2.30105185	0.91494366
9817	LILRB1	0	0	0	0	1.194470085	0	0	0.933877687	1.195714577	0	0	0
9818	LILRB2	0	0	0	0	0	0	0	0	0	1.623253917	0	0.91494366
9819	LILRB3	5.593915937	1.642210451	3.574681383	1.82128281	3.583410255	2.638953083	3.088588607	3.735510748	2.391429153	3.246507834	9.204207399	3.659774639
9820	LILRB4	2.237566375	0.821105226	1.191560461	1.82128281	0	0	0	0	0	0	0	0
9821	LILRB5	0	0	0	0	0	0	0	0	0	0.811626959	0	0
9822	LILRP2	1.118783187	0	0	0	0	0	0	0	0	0	0	0
9823	LIM2	0	0	0	0	0	0	0	0	0	0	0	0
9824	LIMA1	1626.710755	1381.09899	1469.194048	1458.847531	1649.563187	1902.685173	1321.143777	1495.138177	1317.677464	1492.581977	2333.266576	1786.884967
9825	LIMCH1	494.5021689	418.7636651	498.0722727	585.5424234	550.6507092	736.2679101	823.1088637	683.5984668	550.0287053	696.3759304	700.6702883	815.2148008
9826	LIMD1	463.1762396	513.1907661	573.1405817	490.8357173	444.3428716	451.2609772	509.6171201	575.2686552	557.2029928	491.0343099	470.5651033	454.7269989
9827	LIMD2	431.8503104	466.3877682	439.6858101	529.0826563	605.5963331	636.867344	714.2361153	757.3748041	614.5972924	598.1690684	629.3376809	581.9041676
9828	LIME1	99.57170368	113.3125212	91.7501555	81.95772645	105.1133675	107.3174254	89.5690696	102.7265456	121.9628868	117.685909	106.998911	84.1748167
9829	LIMK1	2386.364539	2463.315677	2598.793365	3851.102502	2435.524503	2923.960016	2024.569832	2338.429728	2533.719188	2312.325205	1936.335132	2283.699375
9830	LIMK2	475.4828547	458.9978212	463.5170193	586.4530648	502.8719058	583.2086313	657.0972261	641.5739709	618.1844362	521.8761343	675.3587179	580.0742803
9831	LIMS1	1480.150157	1496.874827	1487.067455	1336.821582	1421.419401	1445.266638	1487.155414	1318.635294	1407.356057	1077.840601	1558.962628	1293.730335
9832	LIMS2	22.37566375	27.09647245	11.91560461	19.1234695	16.72258119	17.59302055	27.79729746	29.88408598	19.13143323	27.59531659	14.95683702	26.53336613
9833	LIMS3	0	0	0	0	0	0	0	0	0	0	0	0
9834	LIMS3-LOC440895	0	0	0	0	0	0	0	0	0	0	0	0
9835	LIMS3L	0	0	0	0	0	0	0	0	0	0	0	0
9836	LIN28A	0	0.821105226	1.191560461	0	1.194470085	0	0	0.933877687	2.391429153	0	0	0
9837	LIN28B	473.2452883	523.865134	462.3254589	803.1857192	599.6239827	460.0574874	369.8584857	388.4931178	446.0015371	305.9833634	355.5125108	316.5705063
9838	LIN37	436.3254431	402.3415606	473.049503	269.5498559	344.0073845	366.8144785	376.0356629	385.6914847	380.2372354	370.1018931	400.3830219	353.1682527
9839	LIN52	228.2317702	240.5838311	274.058906	287.762684	256.8110683	241.0243816	294.1880648	266.1551408	227.1857696	267.0252694	246.2125479	211.3519854
9840	LIN54	353.5354872	336.6531426	330.0622477	410.6992736	455.0931024	406.3987748	432.402405	373.5510748	331.2129378	322.2159025	333.6525182	317.4854499
9841	LIN7A	3.356349562	4.105526129	3.574681383	6.374489835	4.77788034	8.796510276	14.67079588	6.537143809	2.391429153	2.434880876	3.451577775	3.659774639
9842	LIN7B	96.21535412	114.9547316	122.7307275	121.1153069	105.1133675	113.4749826	69.49324365	84.98286951	80.11287664	91.71384631	79.38628882	100.6438026
9843	LIN7C	588.4799566	673.3062851	676.8063418	707.5683717	885.102333	707.2394262	678.7173464	608.8882519	646.881586	494.2808177	617.8324217	579.1593366
9844	LIN9	411.712213	330.0843007	349.1272151	335.116037	422.8424101	410.7970299	551.3130663	388.4931178	375.4543771	401.7553445	357.8135626	329.3797175
9845	LINC00028	1.118783187	2.463315677	0	0.910641405	1.194470085	3.51860411	4.63288291	1.867755374	1.195714577	2.434880876	0	1.82988732
9846	LINC00029	0	0	0	0	0	0	0	1.867755374	0	0	0	0
9847	LINC00032	0	0	0	0	0	0	0	0	1.195714577	0	0	0
9848	LINC00051	0	0.821105226	0	0	0	0.879651028	0.772147152	0	0	0	0	0.91494366
9849	LINC00052	0	0.821105226	0	0	1.194470085	2.638953083	1.544294303	0.933877687	0	0	0	0
9850	LINC00085	152.1545135	179.0009392	117.9644856	184.8602052	139.753	133.7069562	115.0499256	156.8914514	172.182899	164.7602726	180.6325702	141.8162673
9851	LINC00086	3.356349562	9.032157483	13.10716507	20.03411091	3.583410255	4.398255138	3.088588607	9.33877687	8.370002037	7.304642627	4.6021037	7.319549278
9852	LINC00087	0	0	1.191560461	6.374489835	1.194470085	0	0.772147152	1.867755374	1.195714577	0	1.150525925	0.91494366
9853	LINC00092	0	0	0	0	0	0	0.772147152	0	0	0	0	0
9854	LINC00094	1368.271838	1280.924152	1472.76873	1482.524207	1335.417555	1507.721861	1308.017275	1412.95694	1263.870308	1638.674829	1206.901695	1429.141997
9855	LINC00102	0	0	0	0	0	0	0	0	0	0	0	0
9856	LINC00111	0	0	0	0	0	0	0	0	0	0	0	0
9857	LINC00112	0	0	0	0	0	0	0	0	0	0	0	0
9858	LINC00113	0	0	0	0	0	0	0	0	0	0	0	0
9859	LINC00114	0	0	1.191560461	0	0	0	0	0	0	0	0	0
9860	LINC00115	151.0357303	189.6753071	140.6041344	166.6473771	99.14101706	138.9848624	88.0247753	84.98286951	114.7885994	87.65571152	131.1599554	114.3679575
9861	LINC00116	0	0	0	0	0	0	0	0	0	0	0	0
9862	LINC00152	3067.7035	3194.920433	2975.326471	2594.417363	2636.195478	2940.673385	3336.447843	2725.055091	2445.236309	2855.30364	3738.05873	2422.770811
9863	LINC00158	0	0	0	0	0	0	0	0	2.391429153	0	0	0
9864	LINC00160	0	0	0	0	0	0	0	0	0	0	0	0
9865	LINC00161	11.18783187	25.454262	21.4480883	4.553207025	11.94470085	14.95406747	6.949324365	11.20653224	19.13143323	68.17666452	10.35473332	16.46898588
9866	LINC00162	0	0	0	0	0	0	0	0	0	0	0	0
9867	LINC00163	0	0	0	0	0	0	0	0	0	0	0	0
9868	LINC00167	6.712699125	10.67436793	7.149362766	4.553207025	7.16682051	6.157557193	6.177177214	4.669388435	9.565716614	8.927896544	14.95683702	3.659774639
9869	LINC00173	6.712699125	1.642210451	7.149362766	8.195772645	3.583410255	14.07441644	1.544294303	6.537143809	14.34857492	10.55115046	12.65578517	4.574718299
9870	LINC00174	55.93915937	52.55073445	47.66241844	82.86836785	45.38986323	55.41801474	30.88588607	45.76000666	43.04572476	49.50924447	54.07471847	43.00235201
9871	LINC00176	3.356349562	12.31657839	7.149362766	9.10641405	8.361290595	5.277906166	2.316441455	4.669388435	4.782858307	8.116269585	8.053681474	3.659774639
9872	LINC00184	6.712699125	1.642210451	7.149362766	4.553207025	2.38894017	0.879651028	4.63288291	3.735510748	2.391429153	1.623253917	0	3.659774639
9873	LINC00189	99.57170368	72.25725986	77.45142996	64.65553975	59.72350425	67.73312913	44.01238765	60.70204965	43.04572476	57.62551406	63.27892587	75.0253801
9874	LINC00200	0	0	0	0	1.194470085	0.879651028	0	0	0	0	0	0
9875	LINC00202	0	1.642210451	1.191560461	0.910641405	0	0	0	0	0	0.811626959	0	0
9876	LINC00204A	0	0	0	0	0	0	0	0	0	0	0	0
9877	LINC00204B	0	0	0	0	0	0	0	0	0	0	0	0
9878	LINC00207	0	0	0	0	0	0	0	0	0	0	0	0
9879	LINC00208	0	0	0	0	0	0	0	0	0	0	0	0
9880	LINC00221	2226.378543	2276.103686	2285.412964	1832.210507	2289.799153	1953.704932	2029.974862	1890.168438	1957.384762	2053.416205	2313.707635	2225.142981
9881	LINC00222	0	0.821105226	0	0	0	0	0	0	0	0	0	0
9882	LINC00226	0	0	0	0	0	0	0	0	0	0	0	0
9883	LINC00229	0	0	0	0	0	0	0	0	0	0	0	0
9884	LINC00230A	0	0	0	0	0	0	0	0	0	0	0	0
9885	LINC00230B	0	0	0	0	0	0	0	0	0	0	0	0
9886	LINC00235	1.118783187	3.284420903	4.766241844	7.28513124	2.38894017	5.277906166	0.772147152	2.801633061	5.978572884	5.68138871	6.903155549	4.574718299
9887	LINC00238	0	0	0	0	0	0	0	0	0	0	0	0
9888	LINC00239	35.801062	31.20199858	26.21433014	18.2128281	50.16774357	32.54708802	30.11373892	33.61959673	33.48000815	26.78368963	18.4084148	20.12876051
9889	LINC00240	12.30661506	1.642210451	5.957802305	11.83833826	14.33364102	6.157557193	10.03791297	2.801633061	9.565716614	7.304642627	5.752629624	4.574718299
9890	LINC00242	21.25688056	18.06431497	25.02276968	22.76603512	14.33364102	16.71336952	15.44294303	11.20653224	7.17428746	13.7976583	11.50525925	14.63909856
9891	LINC00244	0	0	0	0	0	0	0	0	0	0	0	0
9892	LINC00246A	0	0	0	0	0	0	0	0	0	0	0	0
9893	LINC00246B	0	0	0	0	0	0	0	0	0	0	0	0
9894	LINC00251	0	0	0	0	1.194470085	0	0	0	0	0.811626959	0	0
9895	LINC00254	0	0	0	0	0	0	0	0	0	0	0	0
9896	LINC00256A	40.27619475	56.65626058	38.12993475	50.08527727	54.94562391	52.77906166	52.50600632	82.18123645	45.43715392	48.69761751	54.07471847	40.25752103
9897	LINC00256B	6.712699125	13.13768361	20.25652784	22.76603512	21.50046153	20.23197363	16.21509019	10.27265456	21.52286238	15.42091221	10.35473332	14.63909856
9898	LINC00261	13.42539825	17.24320974	17.87340691	11.83833826	14.33364102	5.277906166	6.177177214	13.07428762	8.370002037	9.739523502	6.903155549	10.06438026
9899	LINC00263	1281.00675	1250.543259	1208.242307	968.0118135	1543.25535	934.1893913	547.4523306	551.921713	728.1901772	791.3362846	873.249177	813.3849135
9900	LINC00264	1.118783187	0	0	0	1.194470085	0	0	0	0	0	0	0
9901	LINC00265	72.72090719	86.2160487	104.8573206	101.081196	66.89032476	85.32614968	84.93618669	91.52001332	106.4185973	81.16269585	82.83786659	81.42998572
9902	LINC00266-1	1.118783187	0.821105226	0	1.82128281	0	4.398255138	1.544294303	0	1.195714577	0	0	0.91494366
9903	LINC00271	3.356349562	0	0	2.731924215	1.194470085	1.759302055	0	0	0	2.434880876	1.150525925	0.91494366
9904	LINC00272	0	0	0	0	0	0	0	0	0	0	0	0
9905	LINC00273	0	0	0	0	0	0	0	0	0	0	0	0
9906	LINC00277	39.15741156	45.98189264	38.12993475	63.74489835	21.50046153	33.42673905	28.56944461	20.54530911	16.74000407	30.84182442	29.91367405	35.68280273
9907	LINC00281	0	0	0	0	0	0	0	0	0	0	0	0
9908	LINC00282	0	0	0	2.731924215	3.583410255	1.759302055	1.544294303	1.867755374	0	0	0	0.91494366
9909	LINC00284	0	0	0	1.82128281	1.194470085	0	0	0	0	0	0	0
9910	LINC00290	0	0	0	3.64256562	0	0.879651028	0	0	0	0	1.150525925	0
9911	LINC00293	0	0	0	0	0	0	0	0	0	0	0	0
9912	LINC00294	240.5383853	238.9416207	214.480883	250.4263864	266.366829	252.4598449	228.5555569	238.1388102	243.9257737	222.3857866	202.4925628	261.6738867
9913	LINC00299	0	0.821105226	0	0	0	0	0	0	0	0	0	0
9914	LINC00301	0	0	0	0	0	0	0	0	0	0	0	0
9915	LINC00303	0	0	0	0.910641405	0	0	0	0	0	0.811626959	2.30105185	3.659774639
9916	LINC00304	0	0	0	0	0	0	0	0	0	0	0	0
9917	LINC00305	0	0	0	0	0	0	0	0.933877687	1.195714577	0.811626959	0	0
9918	LINC00307	0	0	0	0	0	0	0	0	0	0	0	0
9919	LINC00308	1.118783187	0	2.383120922	0	0	0.879651028	0	0	0	0	0	0
9920	LINC00309	0	0	0	0	0	0	0.772147152	0	0	0	0	0
9921	LINC00310	2.237566375	3.284420903	5.957802305	3.64256562	2.38894017	3.51860411	3.860735759	1.867755374	2.391429153	5.68138871	5.752629624	3.659774639
9922	LINC00311	0	0.821105226	1.191560461	0.910641405	1.194470085	0	0.772147152	3.735510748	1.195714577	1.623253917	4.6021037	1.82988732
9923	LINC00312	14.54418144	16.42210451	8.340923227	10.01705545	8.361290595	19.35232261	20.8479731	14.0081653	16.74000407	20.29067396	21.85999257	18.2988732
9924	LINC00313	3.356349562	4.105526129	4.766241844	0.910641405	2.38894017	3.51860411	0.772147152	3.735510748	1.195714577	1.623253917	1.150525925	4.574718299
9925	LINC00314	0	0	0	0	0	0	0	0	0	0	0	0
9926	LINC00317	0	0	0	0	0	0	0	0	0	0	0	0
9927	LINC00319	1.118783187	0.821105226	0	1.82128281	0	0	3.860735759	0	1.195714577	1.623253917	2.30105185	0
9928	LINC00320	0	0	0	0.910641405	0	0	0	0	0	0	0	0
9929	LINC00323	1.118783187	0.821105226	0	0	0	1.759302055	0.772147152	0	1.195714577	0.811626959	0	0
9930	LINC00324	81.67117268	48.44520832	52.42866028	51.90656008	48.97327349	58.93661885	74.12612656	66.30531577	64.56858714	38.95809401	40.26840737	78.68515474
9931	LINC00326	36.91984519	24.63315677	36.93837429	73.7619538	57.33456408	63.33487399	11.58220728	20.54530911	19.13143323	25.16043571	14.95683702	47.57707031
